question,optionA,optionB,optionC,optionD,language,category,language2
"You have been asked to design a fault-tolerant and scalable web application across three availability zones.The presentation logic will reside on web servers behind an ELB classic load balancer, and the application logic will reside on a set of app servers behind a second load balancer. How should you use auto scaling groups?",(A) Deploy two Auto Scaling groups: one for the web servers in all Availability zones and one for the app servers in all Availability zones,(B) Deploy three auto scaling groups: one for each Availability zone that includes both web and app servers,(C) Deploy six auto scaling groups: a web server group in each Availability zone and an app server group in each availability zone,(D) Deploy one auto scaling group that includes al the web and app servers across all availability zones,eng,SAA,eng
A company plans to migrate a website to AWS to use a serverless architecture. The website contains both static and dynamic content and is accessed by users across the world. The website should maintain sessions for returning users to improve the user experience. Which service should a Solutions Architect use for a cost-efficient solution with the LOWEST latency?,"(A) Amazon S3, AWS Lambda, Amazon API Gateway, and Amazon DynamoDB","(B) Amazon CloudFront, AWS Lambda, API Gateway, and Amazon RDS","(C) Amazon CloudFront, Elastic Load Balancing, Amazon EC2, and Amazon RDS","(D) Amazon S3, Amazon CloudFront, AWS Lambda, Amazon API Gateway, and Amazon DynamoD(B)",eng,SAA,eng
"When it comes to API credentials, what is the best practise recommended by AWS?",(A) Create a role which has the necessary and can be assumed by the EC2 instance.,(B) Use the API credentials from an EC2 instance.,(C) Use the API credentials from a bastion host.,(D) Use the API credentials from a NAT Instance,eng,SAA,eng
An application requires block storage for file updates. The data is 500 GB and must continuously sustain 100 MiB/s of aggregate read/write operations. Which storage option is appropriate for this application?,(A) Amazon S3,(B) Amazon EFS,(C) Amazon EBS,(D) Amazon Glacier,eng,SAA,eng
"A Solution Architect is designing a three-tier web application. The Architect wants to restrict access to the database tier to accept traffic from the application servers only. However, these application servers are in an Auto Scaling group and may vary in quantity. How should the Architect configure the database servers to meet the requirements?",(A) Configure the database security group to allow database traffic from the application server IP addresses.,(B) Configure the database security group to allow database traffic from the application server security group.,(C) Configure the database subnet network ACL to deny all inbound non-database traffic from the application-tier subnet.,(D) Configure the database subnet network ACL to allow inbound database traffic from the application-tier subnet.,eng,SAA,eng
"When you use the AWS Management Console to delete an lAM user, lAM also deletes any signing certificates and any access keys belonging to the user.",(A) FALSE,(B) This is configurable,(C) TRUE,(D) Can not delete this user。,eng,SAA,eng
An application running in a private subnet accesses an Amazon DynamoDB table. There is a security requirement that the data never leave the AWS network. How should this requirement be met?,(A) Configure a network ACL on DynamoDB to limit traffic to the private subnet,(B) Enable DynamoDB encryption at rest using an AWS KMS key,(C) Add a NAT gateway and configure the route table on the private subnet,(D) Create a VPC endpoint for DynamoDB and configure the endpoint policy,eng,SAA,eng
You have configured a website www.abc.com and hosted it on WebLogic Server and you are using ELB with the EC2 instances for load balance. Which of the following would you configure to ensure that the EC2 instances accept requests only from ELB?,"(A) Configure the security group of EC2, which allows access to the ELB source security group.",(B) Configure the EC2 instance so that it only listens on the ELB port.,"(C) Configure the security group of EC2, which allows access only to the ELB listener.",(D) Open the port for an ELB static IP in the EC2 security group.,eng,SAA,eng
You have a content management system running on an Amazon EC2 instance that is approaching 100% CPU utilization. Which option will reduce load on the Amazon EC2 instance?,"(A) Create a new load balancer, and register the Amazon EC2 instance with it","(B) Create a CloudFront distribution, and configure the Amazon EC2 instance as the origin",(C) Create an Auto Scaling group from the instance using the CreateAutoScalingGroup action,(D) Create a launch configuration from the instance using the CreateLaunchConfiguration action,eng,SAA,eng
A client application requires operating system privileges on a relational database server. What is an appropriate configuration for highly available database architecture?,(A) A standalone Amazon EC2 instance,(B) Amazon RDS in a multi-AZ configuration,(C) Amzon EC2 instances in a replication configuration utilizing a single Availability Zone,(D) Amazon EC2 instances in a replication configuration utilizing two different Availability Zones,eng,SAA,eng
A company has an application that accesses a MySQL database installed on a single EC2 instance. The instance recently experienced a fault and brought down the entire application for several hours. The company wants to address the issue but is concerned about spending too much time modifying application code or managing the legacy application. What should the Solutions Architect recommend to remove this single point of failure with the FEWEST changes to the application code and the LEAST amount of administrative effort?,(A) Implement a caching layer by using Amazon ElastiCache to store query results of frequently accessed information.,"(B) Deploy a second EC2 instance with MySQL installed, and configure replication between this instance and the existing MySQL instance.","(C) Migrate the database to an RDS MySQL Multi-AZ DB instance, and point the application servers to the new RDS instance.","(D) Create a DynamoDB table to use as a cache layer, and update the application to query data from Amazon DynamoDB before querying MySQL.",eng,SAA,eng
